host_rx_time,source,source_id,timestamp_us,x,y,z,vector_norm
1778161390.914360,Accel,2,78213149,-1144,-1587,-688,2073.801
1778161390.914363,Accel,2,78213949,-1147,-1595,-680,2078.950
1778161390.914365,Accel,2,78214749,-1153,-1599,-676,2084.031
1778161390.914368,Accel,2,78215549,-1149,-1595,-673,2077.776
1778161390.914370,Accel,2,78216349,-1146,-1596,-669,2075.595
1778161390.914373,Accel,2,78217149,-1144,-1592,-678,2074.339
1778161390.914375,Accel,2,78217949,-1142,-1589,-680,2071.590
1778161390.914378,Accel,2,78218749,-1145,-1595,-676,2076.542
1778161390.914380,Accel,2,78219549,-1142,-1592,-671,2070.958
1778161390.914475,Accel,2,78220349,-1139,-1592,-670,2068.982
1778161390.914478,Accel,2,78221149,-1143,-1592,-687,2076.748
1778161390.914481,Accel,2,78221949,-1142,-1588,-694,2075.462
1778161390.914483,Accel,2,78222749,-1142,-1587,-694,2074.697
1778161390.914485,Accel,2,78223549,-1139,-1588,-684,2070.488
1778161390.914488,Accel,2,78224349,-1134,-1587,-682,2066.313
1778161390.914490,Accel,2,78225149,-1137,-1591,-695,2075.349
1778161390.914493,Accel,2,78225949,-1132,-1594,-686,2071.921
1778161390.914495,Accel,2,78226749,-1131,-1592,-676,2066.543
1778161390.914497,Accel,2,78227549,-1131,-1589,-675,2063.906
1778161390.914591,Accel,2,78228349,-1128,-1591,-675,2063.805
1778161390.914594,Accel,2,78229149,-1129,-1592,-678,2066.105
1778161390.914596,Accel,2,78229949,-1135,-1592,-683,2071.033
1778161390.914599,Accel,2,78230749,-1138,-1592,-682,2072.349
1778161390.914601,Accel,2,78231549,-1137,-1597,-674,2073.030
1778161390.914604,Accel,2,78232349,-1131,-1594,-670,2066.131
1778161390.914606,Accel,2,78233149,-1130,-1586,-672,2060.068
1778161390.914608,Accel,2,78233949,-1136,-1594,-671,2069.196
1778161390.914611,Accel,2,78234749,-1133,-1602,-676,2075.348
1778161390.914613,Accel,2,78235549,-1133,-1600,-683,2076.097
1778161390.914710,Gyro,1,78398383,6,-46,-31,55.794
1778161390.914712,Gyro,1,78399386,4,-45,-33,55.946
1778161390.914715,Gyro,1,78400380,3,-43,-34,54.900
1778161390.914717,Gyro,1,78401386,2,-41,-32,52.048
1778161390.914719,Gyro,1,78402380,3,-39,-32,50.537
1778161390.914721,Gyro,1,78403386,4,-38,-34,51.147
1778161390.914724,Gyro,1,78404385,4,-38,-35,51.817
1778161390.914726,Gyro,1,78405379,2,-38,-34,51.029
1778161390.914729,Gyro,1,78406384,2,-38,-34,51.029
1778161390.914731,Gyro,1,78407386,3,-34,-34,48.177
1778161390.914775,Accel,2,78236349,-1140,-1600,-679,2078.615
1778161390.914777,Accel,2,78237149,-1144,-1596,-674,2076.109
1778161390.914780,Accel,2,78237949,-1139,-1592,-670,2068.982
1778161390.914782,Accel,2,78238749,-1139,-1594,-665,2068.908
1778161390.914840,Accel,2,78239549,-1140,-1591,-666,2067.471
1778161390.914842,Accel,2,78240349,-1136,-1592,-669,2067.008
1778161390.914845,Accel,2,78241149,-1141,-1595,-661,2069.499
1778161390.914847,Accel,2,78241949,-1138,-1589,-658,2062.263
1778161390.914849,Accel,2,78242749,-1142,-1586,-666,2064.731
1778161390.914852,Accel,2,78243549,-1151,-1594,-672,2077.792
1778161390.965940,Gyro,1,78408394,3,-33,-34,47.476
1778161390.965948,Gyro,1,78409385,2,-34,-35,48.836
1778161390.965951,Gyro,1,78410377,2,-33,-35,48.146
1778161390.965954,Gyro,1,78411378,1,-33,-35,48.114
1778161390.965957,Gyro,1,78412384,1,-34,-35,48.806
1778161390.965959,Gyro,1,78413378,2,-33,-34,47.424
1778161390.965961,Gyro,1,78414379,2,-32,-34,46.733
1778161390.965963,Gyro,1,78415380,2,-29,-34,44.733
1778161390.965965,Gyro,1,78416386,2,-26,-35,43.646
1778161390.965967,Gyro,1,78417380,1,-23,-35,41.893
1778161390.966083,Accel,2,78292349,-1135,-1587,-676,2064.890
1778161390.966120,Accel,2,78293149,-1138,-1593,-673,2070.174
1778161390.966123,Accel,2,78293949,-1141,-1601,-672,2077.659
1778161390.966126,Accel,2,78294749,-1140,-1606,-668,2079.678
1778161390.966129,Accel,2,78295549,-1141,-1602,-678,2080.377
1778161390.966133,Accel,2,78296349,-1146,-1598,-682,2081.356
1778161390.966136,Accel,2,78297149,-1149,-1599,-670,2079.880
1778161390.966139,Accel,2,78297949,-1145,-1598,-686,2082.120
1778161390.966141,Accel,2,78298749,-1143,-1591,-690,2076.976
1778161390.966144,Accel,2,78299549,-1145,-1592,-668,2071.645
1778161390.966250,Gyro,1,78418386,0,-21,-35,40.817
1778161390.966253,Gyro,1,78419390,1,-21,-34,39.975
1778161390.966256,Gyro,1,78420392,1,-21,-34,39.975
1778161390.966259,Gyro,1,78421380,1,-20,-34,39.459
1778161390.966262,Gyro,1,78422386,2,-21,-36,41.725
1778161390.966265,Gyro,1,78423393,1,-23,-36,42.732
1778161390.966268,Gyro,1,78424378,-1,-23,-35,41.893
1778161390.966271,Gyro,1,78425385,-2,-22,-33,39.711
1778161390.966273,Gyro,1,78426379,-2,-21,-34,40.012
1778161390.966275,Gyro,1,78427380,0,-21,-35,40.817
1778161390.966379,Accel,2,78300349,-1147,-1596,-666,2075.182
1778161390.966381,Accel,2,78301149,-1154,-1593,-674,2079.337
1778161390.966384,Accel,2,78301949,-1151,-1594,-677,2079.415
1778161390.966387,Accel,2,78302749,-1140,-1600,-680,2078.942
1778161390.966389,Accel,2,78303549,-1136,-1601,-684,2078.835
1778161390.966392,Accel,2,78304349,-1140,-1599,-681,2078.500
1778161390.966394,Accel,2,78305149,-1144,-1600,-672,2078.538
1778161390.966397,Accel,2,78305949,-1151,-1602,-676,2085.229
1778161390.966399,Accel,2,78306749,-1153,-1597,-687,2086.094
1778161390.966402,Accel,2,78307549,-1149,-1590,-688,2078.857
1778161390.966498,Gyro,1,78428377,1,-20,-35,40.324
1778161390.966501,Gyro,1,78429378,0,-20,-36,41.183
1778161390.966503,Gyro,1,78430379,-2,-20,-37,42.107
1778161390.966506,Gyro,1,78431386,-2,-20,-37,42.107
1778161390.966508,Gyro,1,78432380,-1,-19,-35,39.837
1778161390.966511,Gyro,1,78433383,0,-18,-36,40.249
1778161390.966513,Gyro,1,78434385,0,-15,-38,40.853
1778161390.966515,Gyro,1,78435378,-1,-14,-38,40.509
1778161390.966518,Gyro,1,78436384,-3,-14,-37,39.674
1778161390.966520,Gyro,1,78437386,-4,-14,-36,38.833
1778161390.966582,Accel,2,78300349,-1147,-1596,-666,2075.182
1778161390.966584,Accel,2,78301149,-1154,-1593,-674,2079.337
1778161390.966587,Accel,2,78301949,-1151,-1594,-677,2079.415
1778161390.966590,Accel,2,78302749,-1140,-1600,-680,2078.942
1778161390.966592,Accel,2,78303549,-1136,-1601,-684,2078.835
1778161390.966594,Accel,2,78304349,-1140,-1599,-681,2078.500
1778161390.966639,Accel,2,78305149,-1144,-1600,-672,2078.538
1778161390.966641,Accel,2,78305949,-1151,-1602,-676,2085.229
1778161390.966644,Accel,2,78306749,-1153,-1597,-687,2086.094
1778161390.966646,Accel,2,78307549,-1149,-1590,-688,2078.857
1778161390.966743,Gyro,1,78438382,-4,-14,-36,38.833
1778161390.966745,Gyro,1,78439387,-3,-16,-37,40.423
1778161390.966748,Gyro,1,78440386,-1,-17,-37,40.731
1778161390.966750,Gyro,1,78441387,1,-18,-37,41.158
1778161390.966753,Gyro,1,78442381,0,-17,-37,40.719
1778161390.966755,Gyro,1,78443387,-2,-16,-38,41.280
